Simulation Time,used STY,used MDO
2763.08,0.00226878,0.000122008
2766.54,0.00227164,0.000122166
2770.1,0.00227451,0.00012232
2773.64,0.00227737,0.000122479
2777.16,0.00228023,0.000122635
2780.73,0.00228309,0.000122793
2784.39,0.00228596,0.000122947
2787.81,0.00228883,0.000123104
2791.35,0.00229169,0.000123258
2794.89,0.00229456,0.000123415
2798.38,0.00229743,0.000123568
2801.86,0.00230029,0.000123724
2805.45,0.00230316,0.000123879
2808.95,0.00230603,0.000124035
2812.45,0.00230889,0.000124195
2815.97,0.00231175,0.000124353
2819.46,0.00231461,0.000124511
2823.02,0.00231748,0.000124667
2826.59,0.00232035,0.000124822
2830.2,0.00232321,0.00012498
2833.71,0.00232607,0.000125138
2837.24,0.00232894,0.000125295
2840.78,0.0023318,0.000125452
2844.23,0.00233467,0.000125607
2847.78,0.00233753,0.000125759
2851.23,0.00234039,0.000125915
2854.79,0.00234326,0.00012607
2858.3,0.00234612,0.000126228
2861.82,0.00234899,0.000126386
2865.29,0.00235185,0.000126547
2868.86,0.00235471,0.000126706
2872.35,0.00235757,0.000126864
2875.91,0.00236044,0.000127021
2879.45,0.0023633,0.000127175
2882.9,0.00236616,0.000127334
2886.37,0.00236902,0.000127494
2889.91,0.00237189,0.000127651
2893.46,0.00237475,0.000127808
2897.09,0.00237762,0.00012796
2900.66,0.00238048,0.000128118
2904.13,0.00238334,0.000128275
2907.8,0.00238621,0.000128428
2911.39,0.00238908,0.000128582
2914.93,0.00239194,0.000128737
2918.43,0.00239481,0.000128892
2922.08,0.00239767,0.000129046
2925.63,0.00240054,0.0001292
2929.09,0.00240341,0.000129355
2932.62,0.00240627,0.000129509
2936.17,0.00240914,0.000129665
2939.68,0.00241201,0.00012982
2943.14,0.00241487,0.000129978
2946.73,0.00241773,0.000130133
2950.23,0.0024206,0.000130288
2953.76,0.00242347,0.000130447
2957.21,0.00242633,0.000130605
2960.71,0.00242919,0.000130765
2964.28,0.00243205,0.00013092
2967.76,0.00243492,0.000131073
2971.3,0.00243779,0.000131231
2974.86,0.00244065,0.00013139
2978.4,0.00244351,0.000131546
2981.88,0.00244638,0.000131704
2985.45,0.00244924,0.000131859
2988.99,0.00245211,0.000132011
2992.45,0.00245497,0.00013217
2995.97,0.00245783,0.000132325
2999.59,0.0024607,0.000132481
3003.12,0.00246356,0.000132635
3006.74,0.00246643,0.000132793
3010.26,0.00246929,0.000132948
3013.79,0.00247215,0.000133103
3017.23,0.00247501,0.000133261
3020.75,0.00247788,0.000133413
3024.19,0.00248074,0.000133572
3027.77,0.00248361,0.000133726
3031.28,0.00248648,0.000133879
3034.78,0.00248934,0.000134033
3038.37,0.00249221,0.000134188
3041.85,0.00249507,0.000134346
3045.34,0.00249793,0.000134502
3048.83,0.0025008,0.000134656
3052.44,0.00250366,0.000134813
3055.98,0.00250652,0.00013497
3059.52,0.00250939,0.000135125
3063.08,0.00251225,0.000135282
3066.58,0.00251511,0.000135439
3070.02,0.00251797,0.000135597
3073.6,0.00252084,0.000135754
3077.05,0.0025237,0.000135912
3080.52,0.00252656,0.000136071
3083.98,0.00252943,0.000136227
3087.58,0.00253229,0.000136383
3091.16,0.00253516,0.000136538
3094.68,0.00253803,0.000136693
3098.2,0.00254089,0.000136851
3101.73,0.00254375,0.000137006
3105.3,0.00254662,0.000137165
3108.77,0.00254948,0.000137323
3112.36,0.00255234,0.000137479
3115.91,0.00255521,0.000137638
3119.48,0.00255807,0.000137795
3123.02,0.00256094,0.000137951
3126.5,0.0025638,0.000138108
3130.07,0.00256667,0.000138262
3133.63,0.00256953,0.000138418
3137.13,0.0025724,0.000138573
3140.68,0.00257526,0.000138729
3144.3,0.00257813,0.000138886
3147.85,0.00258099,0.000139042
3151.31,0.00258386,0.000139197
3154.86,0.00258673,0.000139351
3158.44,0.00258959,0.000139507
3161.92,0.00259245,0.000139665
3165.5,0.00259532,0.000139819
3169.05,0.00259819,0.000139975
3172.62,0.00260105,0.000140131
3176.14,0.00260391,0.000140289
3179.72,0.00260678,0.00014044
3183.29,0.00260965,0.000140599
3186.86,0.00261251,0.000140755
3190.46,0.00261537,0.000140912
3194.06,0.00261824,0.000141066
3197.57,0.0026211,0.000141225
3201.09,0.00262396,0.000141383
3204.72,0.00262682,0.000141543
3208.3,0.00262969,0.000141702
3211.86,0.00263255,0.000141859
3215.42,0.00263541,0.000142017
3218.98,0.00263827,0.000142175
3222.4,0.00264114,0.000142332
3225.99,0.002644,0.00014249
3229.49,0.00264686,0.000142646
3233.06,0.00264973,0.000142801
3236.59,0.0026526,0.000142954
3240.21,0.00265546,0.000143112
3243.68,0.00265832,0.00014327
3247.25,0.00266119,0.000143427
3250.75,0.00266405,0.000143584
3254.33,0.00266692,0.000143738
3257.92,0.00266978,0.000143895
3261.36,0.00267264,0.000144054
3264.89,0.0026755,0.000144213
3268.35,0.00267836,0.000144371
3271.87,0.00268122,0.000144528
3275.31,0.00268409,0.000144682
3278.89,0.00268695,0.000144843
3282.52,0.00268981,0.000144996
3286,0.00269268,0.000145154
3289.51,0.00269554,0.00014531
3293.07,0.00269841,0.000145466
3296.63,0.00270127,0.000145626
3300.24,0.00270413,0.000145781
3303.77,0.002707,0.000145938
3307.29,0.00270986,0.000146094
3310.82,0.00271273,0.000146247
3314.48,0.00271559,0.000146405
3317.99,0.00271845,0.000146562
3321.49,0.00272131,0.000146725
3325.05,0.00272417,0.000146883
3328.59,0.00272704,0.000147038
3332.14,0.00272991,0.000147194
3335.66,0.00273277,0.000147352
3339.26,0.00273563,0.000147511
3342.77,0.00273849,0.000147667
3346.24,0.00274136,0.000147821
3349.83,0.00274422,0.000147976
3353.33,0.00274709,0.000148132
3356.88,0.00274996,0.000148286
3360.41,0.00275282,0.000148443
3363.95,0.00275569,0.000148603
3367.38,0.00275855,0.000148761
3370.99,0.00276142,0.000148916
3374.54,0.00276428,0.000149071
3378.05,0.00276714,0.000149229
3381.62,0.00277001,0.000149384
3385.13,0.00277288,0.000149538
3388.73,0.00277574,0.000149696
3392.21,0.0027786,0.000149852
3395.67,0.00278147,0.000150006
3399.22,0.00278433,0.000150161
3402.71,0.0027872,0.000150314
3406.27,0.00279006,0.00015047
3409.72,0.00279293,0.000150625
3413.34,0.00279579,0.000150782
3416.84,0.00279865,0.000150939
3420.4,0.00280151,0.000151097
3423.89,0.00280438,0.000151255
3427.47,0.00280724,0.000151411
3431.07,0.00281011,0.000151566
3434.58,0.00281297,0.000151724
3438.15,0.00281583,0.000151879
3441.71,0.0028187,0.000152035
3445.35,0.00282157,0.000152189
3448.92,0.00282443,0.000152346
3452.51,0.00282729,0.000152504
3456.02,0.00283015,0.000152662
3459.53,0.00283302,0.000152822
3463.1,0.00283587,0.000152983
3466.71,0.00283874,0.00015314
3470.32,0.0028416,0.000153298
3473.89,0.00284446,0.000153456
3477.42,0.00284732,0.000153616
3480.92,0.00285019,0.000153771
3484.47,0.00285305,0.000153931
3488.03,0.00285591,0.000154089
3491.59,0.00285877,0.000154247
3495.12,0.00286163,0.000154406
3498.68,0.00286449,0.000154564
3502.35,0.00286736,0.000154721
3505.92,0.00287022,0.00015488
3509.5,0.00287308,0.000155038
3512.95,0.00287594,0.000155192
3516.42,0.0028788,0.00015535
3519.88,0.00288166,0.000155511
3523.43,0.00288452,0.000155672
3527,0.00288738,0.000155829
3530.56,0.00289024,0.000155986
3534.22,0.0028931,0.000156142
3537.79,0.00289597,0.000156298
3541.4,0.00289883,0.000156458
3544.85,0.00290169,0.000156617
3548.42,0.00290456,0.000156769
3552.09,0.00290742,0.000156927
3555.64,0.00291028,0.000157086
3559.23,0.00291315,0.000157241
3562.76,0.00291601,0.000157401
3566.3,0.00291888,0.000157557
3569.89,0.00292174,0.000157716
3573.42,0.0029246,0.000157873
3576.9,0.00292747,0.00015803
3580.42,0.00293033,0.000158188
3583.94,0.00293319,0.000158345
3587.51,0.00293605,0.000158502
3591.12,0.00293892,0.000158662
3594.75,0.00294178,0.000158819
3598.22,0.00294464,0.000158975
3601.84,0.00294751,0.00015913
3605.42,0.00295037,0.000159288
3608.93,0.00295323,0.000159442
3612.42,0.0029561,0.0001596
3615.94,0.00295896,0.000159757
3619.47,0.00296183,0.000159915
3623.04,0.00296469,0.000160073
3626.66,0.00296756,0.000160228
3630.28,0.00297042,0.000160386
3633.77,0.00297328,0.000160543
3637.34,0.00297614,0.000160702
3640.83,0.00297901,0.00016086
3644.34,0.00298187,0.000161016
3647.94,0.00298473,0.000161173
3651.58,0.00298759,0.000161333
3655.15,0.00299045,0.000161493
3658.6,0.00299331,0.000161647
3662.18,0.00299618,0.000161804
3665.73,0.00299905,0.000161957
3669.23,0.0030019,0.000162118
3672.69,0.00300477,0.000162275
3676.26,0.00300763,0.000162433
3679.87,0.00301049,0.000162592
3683.51,0.00301336,0.000162747
3687.12,0.00301623,0.000162904
3690.66,0.00301909,0.00016306
3694.21,0.00302196,0.000163217
3697.71,0.00302482,0.000163374
3701.27,0.00302768,0.000163536
3704.93,0.00303055,0.000163695
3708.45,0.00303341,0.000163852
3711.93,0.00303627,0.000164008
3715.64,0.00303914,0.000164164
3719.19,0.003042,0.000164319
3722.74,0.00304486,0.000164478
3726.32,0.00304772,0.000164634
3729.85,0.00305058,0.000164799
3733.37,0.00305344,0.000164959
3736.88,0.0030563,0.000165117
3740.46,0.00305916,0.000165277
3743.94,0.00306202,0.000165434
3747.5,0.00306488,0.000165591
3751.13,0.00306775,0.000165744
3754.7,0.0030706,0.000165903
3758.24,0.00307347,0.000166057
3761.83,0.00307634,0.000166213
3765.37,0.0030792,0.000166369
3769.01,0.00308207,0.000166524
3772.56,0.00308493,0.000166682
3776.19,0.0030878,0.000166841
3779.74,0.00309065,0.000167
3783.28,0.00309352,0.000167156
3786.79,0.00309638,0.000167311
3790.37,0.00309925,0.000167468
3793.92,0.00310211,0.000167622
3797.48,0.00310497,0.000167781
3801.07,0.00310783,0.000167939
3804.64,0.0031107,0.000168096
3808.15,0.00311356,0.000168256
3811.66,0.00311642,0.000168417
3815.2,0.00311928,0.000168577
3818.75,0.00312215,0.000168732
3822.25,0.00312501,0.000168889
3825.77,0.00312787,0.000169046
3829.3,0.00313073,0.000169204
3832.83,0.0031336,0.00016936
3836.41,0.00313646,0.000169515
3839.83,0.00313932,0.000169671
3843.3,0.00314219,0.000169826
3846.81,0.00314504,0.000169986
3850.35,0.00314791,0.000170143
3853.94,0.00315078,0.000170298
3857.48,0.00315364,0.000170458
3861.08,0.0031565,0.000170616
3864.64,0.00315936,0.000170771
3868.14,0.00316222,0.000170928
3871.76,0.00316508,0.000171085
3875.38,0.00316795,0.000171241
3879,0.00317081,0.000171401
3882.48,0.00317367,0.000171558
3886.06,0.00317654,0.000171717
3889.68,0.0031794,0.000171873
3893.25,0.00318226,0.000172032
3896.88,0.00318512,0.000172187
3900.47,0.00318799,0.000172344
3903.99,0.00319085,0.000172501
3907.5,0.00319371,0.000172658
3911.14,0.00319657,0.000172816
3914.71,0.00319943,0.000172973
3918.26,0.0032023,0.000173128
3921.86,0.00320515,0.000173287
3925.3,0.00320801,0.000173448
3928.89,0.00321087,0.000173607
3932.49,0.00321373,0.000173762
3936.03,0.00321659,0.000173921
3939.6,0.00321946,0.000174077
3943.14,0.00322232,0.000174232
3946.62,0.00322518,0.000174392
3950.12,0.00322805,0.000174548
3953.72,0.00323091,0.000174707
3957.16,0.00323377,0.000174864
3960.72,0.00323664,0.000175017
3964.31,0.00323951,0.000175174
3967.94,0.00324237,0.000175331
3971.44,0.00324523,0.000175488
3975.09,0.0032481,0.000175645
3978.5,0.00325096,0.000175804
3982.04,0.00325382,0.000175961
3985.55,0.00325669,0.000176117
3989.16,0.00325955,0.000176274
3992.67,0.00326241,0.000176431
3996.22,0.00326528,0.000176587
3999.74,0.00326814,0.000176743
4003.33,0.00327101,0.000176897
4006.91,0.00327387,0.000177052
4010.47,0.00327674,0.000177208
4013.98,0.0032796,0.000177366
4017.55,0.00328246,0.000177526
4021.12,0.00328532,0.000177681
4024.64,0.00328819,0.000177838
4028.06,0.00329105,0.000177998
4031.62,0.00329391,0.000178155
4035.16,0.00329677,0.000178315
4038.71,0.00329963,0.000178473
4042.2,0.0033025,0.000178628
4045.76,0.00330536,0.000178787
4049.27,0.00330822,0.000178945
4052.76,0.00331108,0.000179103
4056.32,0.00331394,0.000179259
4059.94,0.00331681,0.000179414
4063.59,0.00331967,0.000179573
4067.15,0.00332254,0.00017973
4070.73,0.0033254,0.000179887
4074.28,0.00332826,0.000180044
4077.77,0.00333112,0.000180201
4081.39,0.00333399,0.00018036
4084.99,0.00333685,0.000180516
4088.55,0.00333971,0.000180676
4092.12,0.00334257,0.000180834
4095.68,0.00334543,0.000180991
4099.19,0.00334829,0.000181148
4102.77,0.00335116,0.000181303
4106.3,0.00335402,0.000181463
4109.83,0.00335688,0.000181624
4113.3,0.00335974,0.000181781
4116.94,0.0033626,0.000181937
4120.47,0.00336547,0.000182095
4124.07,0.00336833,0.000182249
4127.64,0.00337119,0.000182407
4131.22,0.00337405,0.000182565
4134.75,0.00337692,0.000182722
4138.25,0.00337978,0.000182879
4141.8,0.00338264,0.000183039
4145.32,0.00338551,0.000183193
4148.87,0.00338837,0.000183349
4152.48,0.00339123,0.000183506
4156.1,0.00339409,0.000183667
4159.64,0.00339695,0.000183824
4163.26,0.00339982,0.000183979
4166.82,0.00340268,0.000184135
4170.41,0.00340554,0.000184294
4173.94,0.00340841,0.00018445
4177.49,0.00341127,0.000184607
4181.09,0.00341414,0.000184763
4184.65,0.003417,0.000184919
4188.31,0.00341986,0.000185075
4191.91,0.00342273,0.000185236
4195.43,0.00342558,0.000185396
4199.05,0.00342844,0.000185553
4202.56,0.0034313,0.000185713
4206.1,0.00343416,0.000185874
4209.6,0.00343702,0.000186033
4213.16,0.00343989,0.000186191
4216.78,0.00344275,0.000186344
4220.33,0.00344561,0.000186504
4223.96,0.00344847,0.000186663
4227.54,0.00345133,0.000186822
4231.05,0.00345419,0.000186981
4234.71,0.00345705,0.000187138
4238.28,0.00345991,0.000187297
4241.82,0.00346277,0.000187456
4245.38,0.00346563,0.000187615
4248.87,0.00346849,0.000187773
4252.35,0.00347135,0.000187932
4255.88,0.00347421,0.000188089
4259.38,0.00347707,0.000188249
4262.91,0.00347994,0.000188407
4266.48,0.0034828,0.000188562
4269.98,0.00348567,0.000188717
4273.6,0.00348853,0.000188874
4277.2,0.00349139,0.000189031
4280.71,0.00349425,0.000189191
4284.2,0.00349712,0.000189346
4287.87,0.00349998,0.000189506
4291.48,0.00350284,0.000189666
4295.05,0.0035057,0.000189824
4298.59,0.00350856,0.000189982
4302.14,0.00351142,0.000190138
4305.66,0.00351429,0.000190294
4309.31,0.00351716,0.000190448
4312.88,0.00352002,0.000190604
4316.51,0.00352289,0.000190761
4320.15,0.00352575,0.000190921
4323.85,0.0035286,0.000191082
4327.42,0.00353146,0.00019124
4330.93,0.00353432,0.000191397
4334.56,0.00353719,0.000191557
4338.09,0.00354005,0.000191717
4341.73,0.00354291,0.000191875
4345.28,0.00354577,0.000192031
4348.82,0.00354863,0.000192184
4352.39,0.00355149,0.000192347
4355.95,0.00355436,0.000192505
4359.49,0.00355722,0.000192661
4363.02,0.00356008,0.000192816
4366.58,0.00356294,0.000192976
4370.12,0.00356581,0.000193131
4373.7,0.00356867,0.000193287
4377.29,0.00357154,0.000193444
4380.85,0.0035744,0.000193606
4384.41,0.00357725,0.00019377
4387.99,0.00358011,0.000193927
4391.59,0.00358298,0.000194081
4395.13,0.00358583,0.000194243
4398.67,0.00358869,0.000194405
4402.3,0.00359155,0.000194563
4405.9,0.00359441,0.00019472
4409.52,0.00359728,0.000194876
4413,0.00360014,0.000195032
4416.54,0.003603,0.00019519
4420.08,0.00360586,0.000195349
4423.59,0.00360872,0.000195506
4427.07,0.00361158,0.000195668
4430.65,0.00361444,0.000195823
4434.18,0.00361731,0.000195983
4437.71,0.00362017,0.000196142
4441.27,0.00362303,0.0001963
4444.86,0.0036259,0.000196454
4448.44,0.00362876,0.000196611
4452.03,0.00363162,0.000196769
4455.62,0.00363448,0.000196931
4459.18,0.00363734,0.00019709
4462.7,0.0036402,0.000197248
4466.19,0.00364306,0.000197407
4469.71,0.00364592,0.000197566
4473.31,0.00364879,0.000197722
4476.86,0.00365165,0.000197881
4480.48,0.00365451,0.000198036
4484.04,0.00365737,0.00019819
4487.56,0.00366024,0.000198346
4491.09,0.00366311,0.000198502
4494.69,0.00366597,0.00019866
4498.23,0.00366883,0.000198817
4501.86,0.00367169,0.000198978
4505.36,0.00367455,0.000199137
4508.94,0.00367741,0.000199295
4512.56,0.00368028,0.00019945
4516.13,0.00368315,0.000199605
4519.75,0.00368601,0.000199764
4523.35,0.00368887,0.000199922
4526.94,0.00369173,0.000200081
4530.58,0.0036946,0.000200235
4534.08,0.00369746,0.000200392
4537.68,0.00370032,0.000200549
4541.22,0.00370319,0.000200704
4544.77,0.00370605,0.00020086
4548.25,0.00370891,0.00020102
4551.87,0.00371177,0.000201178
4555.54,0.00371463,0.000201336
4559.2,0.0037175,0.000201491
4562.75,0.00372036,0.00020165
4566.28,0.00372323,0.000201804
4569.87,0.00372609,0.000201959
4573.47,0.00372895,0.000202118
4577.02,0.00373181,0.000202275
4580.6,0.00373467,0.000202434
4584.22,0.00373753,0.000202592
4587.79,0.0037404,0.000202748
4591.38,0.00374325,0.000202907
4594.94,0.00374611,0.000203066
4598.49,0.00374897,0.000203224
4602.04,0.00375184,0.000203377
4605.61,0.00375469,0.000203539
4609.21,0.00375756,0.000203695
4612.73,0.00376042,0.000203855
4616.31,0.00376327,0.000204015
4619.93,0.00376614,0.000204169
4623.52,0.003769,0.000204327
4627.03,0.00377186,0.000204486
4630.61,0.00377472,0.000204642
4634.29,0.00377758,0.0002048
4637.88,0.00378044,0.000204959
4641.38,0.0037833,0.00020512
4644.88,0.00378616,0.000205276
4648.48,0.00378902,0.000205436
4651.97,0.00379187,0.000205601
4655.52,0.00379473,0.00020576
4659.08,0.00379759,0.000205918
4662.72,0.00380045,0.000206071
4666.26,0.00380332,0.000206228
4669.76,0.00380619,0.000206385
4673.28,0.00380904,0.000206547
4676.95,0.0038119,0.000206706
4680.61,0.00381476,0.000206864
4684.3,0.00381763,0.00020702
4687.88,0.0038205,0.000207177
4691.39,0.00382336,0.000207335
4694.83,0.00382622,0.000207497
4698.44,0.00382908,0.000207655
4702.06,0.00383194,0.000207813
4705.58,0.0038348,0.000207974
4709.08,0.00383765,0.000208135
4712.6,0.00384052,0.000208293
4716.2,0.00384338,0.000208451
4719.82,0.00384625,0.000208606
4723.43,0.00384911,0.000208765
4727,0.00385197,0.000208921
4730.55,0.00385483,0.000209079
4734.12,0.0038577,0.000209236
4737.68,0.00386055,0.000209396
4741.21,0.00386341,0.000209554
4744.78,0.00386627,0.000209717
4748.33,0.00386913,0.000209876
4751.92,0.00387198,0.000210039
4755.53,0.00387484,0.000210201
4759.07,0.0038777,0.00021036
4762.66,0.00388056,0.000210518
4766.24,0.00388342,0.000210678
4769.89,0.00388629,0.000210832
4773.45,0.00388915,0.00021099
4777.07,0.00389201,0.000211148
4780.71,0.00389487,0.000211308
4784.3,0.00389773,0.000211465
4787.96,0.0039006,0.00021162
4791.54,0.00390346,0.000211777
4795.12,0.00390632,0.000211937
4798.74,0.00390918,0.000212096
4802.36,0.00391204,0.000212255
4805.91,0.0039149,0.000212413
4809.55,0.00391776,0.000212572
4813.12,0.00392062,0.000212729
4816.71,0.00392348,0.00021289
4820.19,0.00392634,0.000213048
4823.79,0.0039292,0.000213206
4827.32,0.00393206,0.000213363
4830.85,0.00393492,0.00021352
4834.41,0.00393778,0.00021368
4837.96,0.00394064,0.000213841
4841.55,0.0039435,0.000213996
4845.22,0.00394637,0.000214153
4848.86,0.00394923,0.000214312
4852.38,0.00395208,0.000214469
4855.94,0.00395494,0.000214626
4859.59,0.0039578,0.000214788
4863.17,0.00396066,0.000214944
4866.79,0.00396353,0.000215102
4870.45,0.00396639,0.00021526
4874.07,0.00396926,0.000215416
4877.57,0.00397212,0.000215575
4881.13,0.00397498,0.000215735
4884.76,0.00397783,0.000215895
4888.3,0.00398069,0.000216056
4891.93,0.00398355,0.000216216
4895.5,0.00398642,0.000216371
4899.09,0.00398928,0.00021653
4902.72,0.00399215,0.000216683
4906.36,0.00399501,0.000216842
4909.99,0.00399787,0.000216999
4913.56,0.00400073,0.000217159
4917.15,0.00400359,0.000217316
4920.76,0.00400645,0.000217478
4924.32,0.00400931,0.000217635
4927.96,0.00401217,0.000217793
4931.57,0.00401503,0.000217952
4935.14,0.00401789,0.000218111
4938.7,0.00402075,0.000218269
4942.31,0.00402361,0.000218426
4945.97,0.00402648,0.000218581
4949.48,0.00402934,0.000218742
4953.05,0.00403219,0.000218905
4956.7,0.00403505,0.000219063
4960.28,0.00403791,0.000219225
4963.85,0.00404077,0.000219386
4967.44,0.00404362,0.000219549
4971,0.00404649,0.000219708
4974.61,0.00404934,0.00021987
4978.24,0.0040522,0.000220028
4981.81,0.00405506,0.000220187
4985.35,0.00405792,0.000220347
4988.95,0.00406078,0.000220508
4992.54,0.00406364,0.000220668
4996.13,0.00406651,0.000220823
4999.76,0.00406936,0.000220984
5003.33,0.00407222,0.000221146
5006.91,0.00407508,0.000221305
5010.5,0.00407794,0.000221465
5014,0.0040808,0.000221622
5017.49,0.00408366,0.000221781
5020.99,0.00408652,0.000221938
5024.55,0.00408938,0.000222099
5028.11,0.00409223,0.000222258
5031.58,0.00409509,0.000222415
5035.12,0.00409795,0.000222574
5038.55,0.00410081,0.000222732
5042.15,0.00410367,0.000222893
5045.71,0.00410653,0.000223053
5049.37,0.00410939,0.000223213
5052.94,0.00411225,0.000223371
5056.54,0.00411511,0.000223528
5060.12,0.00411797,0.000223686
5063.69,0.00412083,0.000223846
5067.33,0.00412369,0.000224006
5070.9,0.00412655,0.000224163
5074.52,0.00412941,0.000224322
5078.12,0.00413227,0.000224483
5081.62,0.00413513,0.000224641
5085.21,0.00413799,0.000224801
5088.83,0.00414085,0.000224959
5092.5,0.00414371,0.000225119
5096.14,0.00414656,0.00022528
5099.71,0.00414942,0.00022544
5103.27,0.00415228,0.000225602
5106.83,0.00415513,0.000225764
5110.35,0.004158,0.000225921
5113.92,0.00416085,0.000226083
5117.52,0.00416371,0.000226244
5121.11,0.00416657,0.000226404
5124.72,0.00416944,0.000226563
5128.21,0.00417229,0.000226722
5131.84,0.00417515,0.000226883
5135.42,0.00417802,0.000227041
5138.95,0.00418088,0.0002272
5142.52,0.00418374,0.000227357
5146.03,0.0041866,0.000227518
5149.65,0.00418946,0.000227676
5153.25,0.00419232,0.000227832
5156.85,0.00419518,0.00022799
5160.43,0.00419804,0.000228149
5164.07,0.0042009,0.000228306
5167.71,0.00420376,0.000228464
5171.37,0.00420662,0.000228623
5174.89,0.00420948,0.000228781
5178.38,0.00421234,0.000228944
5182,0.00421519,0.000229102
5185.55,0.00421806,0.000229263
